index,0,SV cluster
3874,0.40033856360872566,0
4003,0.40052832193822485,0
3880,0.4028030659730114,0
4086,0.40296926663646365,0
4099,0.40370785376167023,0
3970,0.4055325459364172,0
4102,0.40698668498529883,0
4064,0.40726936473730285,0
4142,0.41060682640525764,0
4041,0.41088125132112674,0
3961,0.4119269981958733,0
3896,0.4136612420717194,0
3986,0.4137376835215598,0
4100,0.41453851746594794,0
4006,0.4165311970924215,0
4137,0.41670283562593907,0
3957,0.4177626256570695,0
3995,0.42039923855186057,0
3878,0.4232970723367255,0
4031,0.42347105659908274,0
4097,0.43191039711697854,0
3718,0.4159086207588926,1
3795,0.42521732216842184,1
3831,0.45245937136787273,1
3838,0.45465430241337773,1
3755,0.45529590756260224,1
3756,0.45593268631655165,1
3812,0.46220705275898494,1
3725,0.46224218299470005,1
3715,0.46659290181324325,1
3856,0.46873952342960906,1
3768,0.4689343501466721,1
3860,0.4715749569809715,1
3841,0.4740941253747266,1
3855,0.47428582540115966,1
3754,0.4750722355378402,1
3824,0.4768449051494967,1
3702,0.4778500150329791,1
3807,0.4805883775990454,1
3811,0.4823544403993532,1
3786,0.48239434612432874,1
3837,0.4840519994339739,1
3859,0.4843740913101833,1
3857,0.48603046727408905,1
3789,0.4865143363018806,1
3839,0.4903452654335243,1
3717,0.4916726445437322,1
3732,0.49298651457243875,1
3798,0.49334471741062524,1
3711,0.496160667171182,1
3782,0.4964997343225122,1
3867,0.49673919941459777,1
3775,0.49796165315865015,1
3866,0.5015569237582481,1
3745,0.50223711274755,1
3746,0.5032777871641418,1
3773,0.503544957605939,1
3703,0.5042323455524538,1
3749,0.5055101255625046,1
3767,0.5058862301521427,1
3784,0.5080202501235659,1
3835,0.5093656536036231,1
3743,0.509631250435972,1
3864,0.5120310496645579,1
3731,0.512149524457397,1
3828,0.5133728180407153,1
3836,0.5140176783092808,1
3726,0.5143457632876137,1
3846,0.5146567665097124,1
3764,0.5176686828018184,1
3800,0.5208317838477904,1
3805,0.5208727130556894,1
3738,0.521150026128721,1
3785,0.5226424918452076,1
3701,0.522711109841581,1
3747,0.5236608423947998,1
3850,0.5256207730447354,1
3865,0.5278461160800072,1
3817,0.5298080223749522,1
3843,0.5321358735835088,1
3712,0.5321366177917396,1
3794,0.5429942627674157,1
3787,0.5432488182647309,1
3719,0.5499548118813982,1
3739,0.5503164539170539,1
3763,0.5515122176545023,1
3780,0.5524687268677717,1
3721,0.5528998002637505,1
3735,0.5584337865501541,1
3844,0.5590271107413198,1
3742,0.5594467575488292,1
3810,0.5598416397625366,1
3783,0.5613290712011657,1
3708,0.5624435475523454,1
3790,0.5639136784904848,1
3706,0.564560220343458,1
3820,0.567962017478906,1
3851,0.5682312473258592,1
3829,0.5729110725723142,1
3791,0.5737610077796966,1
3801,0.5745945187428926,1
3788,0.5749150105336491,1
3803,0.5755754860961242,1
3727,0.5755850472022436,1
3818,0.5760457396100621,1
3734,0.5766698799871348,1
3796,0.5776784852440656,1
3713,0.579391188613733,1
3709,0.5813216596995147,1
3853,0.5816539761659424,1
3813,0.5854040299812442,1
3740,0.5868264245706211,1
3700,0.5870854984818524,1
3724,0.5895885287601432,1
3704,0.589705752344698,1
3834,0.5906729682249425,1
3852,0.5927469601435083,1
3744,0.5928069145566826,1
3793,0.5928501757942123,1
3770,0.5928636525260876,1
3748,0.5934279073927821,1
3707,0.5938745989327769,1
103,0.5948966446586965,1
3741,0.5949548701212479,1
3774,0.5949652573513011,1
767,0.5963626905647792,1
3765,0.5965982546569786,1
3759,0.5966800213173531,1
3842,0.5971555567642449,1
3729,0.5974008634845919,1
3761,0.5977736665123934,1
3769,0.5986414963653655,1
455,0.5987426962379808,1
3833,0.5987664846934617,1
3814,0.5989344786576315,1
3854,0.5997052041573311,1
3869,0.5999626806248851,1
3822,0.6013393343331244,1
3816,0.601840581637268,1
3821,0.6019032927138726,1
3778,0.602825417687014,1
3730,0.6032920412607917,1
3804,0.6039267299182979,1
3757,0.6040478138963439,1
3840,0.6042824831888485,1
3830,0.6050196499519803,1
3776,0.6050720656469372,1
3733,0.6053556612565507,1
183,0.605540245767794,1
3858,0.6058118956617969,1
3845,0.6058504295249305,1
3720,0.6070509412088109,1
423,0.6075634845583273,1
3799,0.6086138707985378,1
3728,0.6091136984785139,1
3760,0.6094813301144094,1
3752,0.6099745699454835,1
3723,0.6109566294693445,1
3781,0.6116360084496233,1
380,0.6116510802877361,1
3753,0.612110628795665,1
3832,0.6122516002630713,1
3815,0.6134027833762276,1
488,0.6139805783413395,1
3826,0.6140926702678355,1
3737,0.6147343352197487,1
3825,0.6147386482544611,1
157,0.6165054693547396,1
3722,0.6169731294461857,1
3827,0.6173734552540171,1
3797,0.6174349003365944,1
3714,0.6175005377609751,1
3847,0.6177085365897466,1
3750,0.6185372060222369,1
3710,0.6188528250622584,1
475,0.6192043426565513,1
3849,0.6196770713991424,1
3808,0.6201051968939493,1
3751,0.6202788660065535,1
1484,0.6205745340851311,1
3772,0.6206157227191952,1
3705,0.6208387446709475,1
143,0.6209552863013806,1
3806,0.6210448431131527,1
3809,0.6213137136288742,1
3766,0.6217139717926045,1
3861,0.621861375156626,1
483,0.623213852814214,1
3762,0.6235329018833021,1
1243,0.6240854460498648,1
3779,0.6249320602797517,1
3736,0.6263201908451905,1
3823,0.6272336869691261,1
17,0.6293853230660678,1
3848,0.6295406056069801,1
3862,0.629575136056641,1
3716,0.629687469079716,1
3802,0.6297571159599532,1
3771,0.6306293049702321,1
3792,0.6307131113310877,1
3758,0.6314396423642307,1
702,0.6324857680979689,1
401,0.6325204643640945,1
447,0.6328105845585683,1
3819,0.6329049122428548,1
69,0.6334601643885143,1
79,0.6340885960373356,1
895,0.6341002817043484,1
89,0.6359262309296583,1
3868,0.6362583035133852,1
3863,0.6370902496988087,1
3777,0.6375468867060637,1
102,0.6376039729759834,1
14,0.6380605190615684,1
263,0.638128738879726,1
498,0.6397511555613011,1
15,0.6434240058475981,1
1310,0.6434819955824979,1
1222,0.6435349130120092,1
46,0.643689576157745,1
1213,0.6437467466064686,1
939,0.6440699078895883,1
363,0.6441774355305587,1
115,0.6452390021143922,1
292,0.6458763852231213,1
1432,0.6461408136798423,1
66,0.6461729379674018,1
232,0.6462228654039033,1
252,0.6464034127538909,1
151,0.6465298574616339,1
31,0.6466467261187355,1
331,0.6471240778798327,1
197,0.648028854776654,1
76,0.6483056978672853,1
49,0.6496456719219242,1
12,0.6497687789055355,1
30,0.6522963972521582,1
474,0.6524271897182995,1
269,0.652650569347418,1
166,0.6526969534191424,1
448,0.6527157981005474,1
152,0.6527433377340058,1
222,0.6532277410569844,1
1033,0.6532492455560385,1
122,0.6533325634256308,1
350,0.653742536783622,1
182,0.653883028398652,1
253,0.6542483700157543,1
104,0.6544466815624634,1
925,0.6545729015405352,1
201,0.654697500709622,1
494,0.6552553813434415,1
440,0.6559320519570099,1
726,0.65630111645359,1
50,0.6569379290165489,1
451,0.6600596634376985,1
1467,0.6601570105865953,1
436,0.6603870539315384,1
372,0.6606439062038973,1
262,0.6610516946560219,1
220,0.6617866898436567,1
867,0.6618710956282173,1
389,0.6622775485368112,1
216,0.6629156675498489,1
1407,0.6639142457069813,1
478,0.6647002245896105,1
254,0.6647401444529702,1
148,0.6647999988263837,1
698,0.6653014313539565,1
54,0.6659198134961536,1
357,0.6659422942579508,1
245,0.666774440117797,1
1440,0.6668503666646031,1
298,0.6677209347262231,1
393,0.6678723186878494,1
846,0.6680936815048046,1
783,0.6681037948583749,1
482,0.6682371270108154,1
56,0.6686714309124753,1
250,0.6688064144769118,1
156,0.6689227766111672,1
240,0.6691752034639376,1
159,0.6691769183948376,1
1172,0.6692824422062548,1
276,0.6692852173487933,1
1107,0.6693440903840732,1
38,0.6695209198941156,1
272,0.6696384145374115,1
224,0.6701194196391452,1
164,0.6707278859269993,1
415,0.6707590411374181,1
378,0.6714991423775436,1
190,0.6716808903489042,1
768,0.6721425485041986,1
473,0.6722608712730552,1
295,0.6722617254508269,1
82,0.6723010702955247,1
464,0.6723373653792137,1
113,0.6726047972625016,1
301,0.6727244679458997,1
1359,0.6728875526575832,1
1246,0.6729277964517799,1
266,0.6731248092368328,1
207,0.6731593201380726,1
492,0.6732246310393326,1
43,0.6732247118234357,1
365,0.6734236195764157,1
441,0.6737323243617812,1
463,0.674484652710426,1
231,0.6744851832412697,1
404,0.6745815642980987,1
940,0.6747768535168092,1
168,0.6748632196457537,1
139,0.6750793133918682,1
3,0.6750883140920622,1
1328,0.6752139529586272,1
63,0.6752494492664673,1
330,0.6759269148871929,1
290,0.676375857701162,1
1072,0.6764713649761944,1
326,0.6764845860111429,1
829,0.67648940702332,1
101,0.6768116170303768,1
351,0.6772319369564386,1
602,0.6774173815276225,1
956,0.6775827506232296,1
376,0.6776086239402018,1
23,0.6776663100224596,1
81,0.6776869519720047,1
135,0.6777884390491759,1
223,0.677853620858958,1
1103,0.6779389125013238,1
130,0.6780529605180002,1
118,0.6782560261553386,1
239,0.678365229238124,1
230,0.6786657584657799,1
374,0.6789094051659216,1
243,0.679342658662596,1
1047,0.6795241196814441,1
84,0.6797392832263449,1
1309,0.6797957394219937,1
1124,0.6800648203178706,1
55,0.680240562910337,1
499,0.6802931495376098,1
743,0.6803188268942695,1
445,0.6804330812419151,1
1410,0.680518848212972,1
133,0.6806379002906449,1
434,0.680645530504693,1
476,0.6806504194345905,1
318,0.6807750324678024,1
560,0.6810386290755903,1
92,0.6812630361812843,1
233,0.6813001651276516,1
465,0.6813690639029493,1
719,0.6814160139810524,1
1170,0.6816175254665154,1
444,0.6824697525120708,1
1313,0.682740573354293,1
453,0.6827457521180017,1
227,0.6828092361677811,1
681,0.682921277397547,1
71,0.6832105089095086,1
177,0.6833454947336396,1
286,0.6835964881861729,1
1386,0.6836280799048003,1
686,0.6836527678383991,1
1293,0.6839527965871878,1
868,0.6840081193671315,1
26,0.6842812227237411,1
751,0.6843014015289951,1
461,0.6846732806587842,1
413,0.6847393573064972,1
315,0.6849216175280175,1
202,0.6854134424299033,1
167,0.6855609509716041,1
392,0.685663211650816,1
1167,0.6856796546499737,1
58,0.6859447497414026,1
1079,0.6859665823985227,1
314,0.6860553287720768,1
646,0.68608690153995,1
293,0.6863940738357729,1
11,0.6864276481769473,1
779,0.6865655458927341,1
408,0.686636799180259,1
74,0.6868440287523127,1
226,0.6869106359815434,1
1078,0.6869742266181902,1
6,0.6872404608768279,1
114,0.687265318293817,1
457,0.6872927174630723,1
403,0.6875603821585118,1
2,0.6876340300731318,1
487,0.6879075764103739,1
369,0.6881046110003256,1
323,0.6881188897415288,1
9,0.688236345925116,1
185,0.6883591192200392,1
400,0.6885039338364709,1
900,0.6886940421586619,1
395,0.6888155017969502,1
1130,0.6888300972278117,1
700,0.6890846818423144,1
94,0.6891856750302533,1
348,0.689215937416306,1
121,0.6894864961365706,1
433,0.6894934712238938,1
261,0.689517850481298,1
136,0.6897457743972152,1
496,0.6899028226683713,1
336,0.6899130938035946,1
335,0.6901356840468118,1
429,0.690167930867852,1
362,0.6902772028199338,1
650,0.6903618094109366,1
162,0.6903727621820784,1
251,0.690419805184564,1
1394,0.6904927867332,1
317,0.6906336736893569,1
36,0.6906996083603807,1
366,0.6907758687397846,1
358,0.6909024349237086,1
1,0.6909434104356168,1
146,0.691006423220598,1
124,0.6910730876332425,1
48,0.6916516389440782,1
45,0.6917074852239521,1
327,0.6918253492586609,1
649,0.6918897623342588,1
892,0.6919394049255164,1
186,0.6922412538314848,1
966,0.6922911573644731,1
228,0.6923404284583347,1
937,0.6923859656281386,1
565,0.6924841141524832,1
1237,0.6926416528800953,1
757,0.6927800382963161,1
142,0.6928809879330785,1
285,0.692909399803903,1
321,0.6929974021777174,1
75,0.6930601101136346,1
388,0.6932173367454426,1
265,0.6932890293976102,1
211,0.6933903631480431,1
249,0.6936607541564919,1
176,0.6937852148069139,1
194,0.6937884665400317,1
328,0.6942591953323795,1
761,0.6942625861868016,1
294,0.6942678102000676,1
235,0.6942806339899722,1
312,0.6942939216597842,1
765,0.6945360133443662,1
397,0.6945386657876987,1
155,0.6946139020733489,1
454,0.6947586614776287,1
125,0.6947642066270179,1
1400,0.6950065854462103,1
394,0.6950913368682777,1
1489,0.6951700571898435,1
268,0.6952006426255006,1
1272,0.6952690452485498,1
717,0.6953101280619538,1
485,0.6953593542327258,1
943,0.6954406763389654,1
419,0.6957293541004012,1
1141,0.6958809032416319,1
901,0.6958999966180928,1
1137,0.695979930383885,1
283,0.6960507243775537,1
1174,0.6960522329310117,1
1182,0.6961270407282472,1
112,0.6962192328676868,1
390,0.6962299503628782,1
479,0.6963145722248602,1
1046,0.6963995694409845,1
62,0.6965132370038062,1
288,0.6966021340715858,1
1371,0.6968584087755988,1
67,0.6969099582089477,1
51,0.6973182702738504,1
495,0.6974220743136764,1
1360,0.6974512228468912,1
490,0.6975304187420123,1
634,0.6975984283614028,1
470,0.6979062360273085,1
493,0.6979331628837785,1
18,0.6980333010282472,1
110,0.6981257003791633,1
1465,0.698146721653217,1
353,0.6981613384867702,1
484,0.6982735276457778,1
798,0.6983763930284249,1
409,0.6983780469836136,1
0,0.6985394126598174,1
80,0.698549739722223,1
117,0.6987007124529284,1
57,0.6987190189369716,1
946,0.6988300147727796,1
165,0.698831756252901,1
559,0.6989416400196049,1
935,0.6990711953428406,1
234,0.6991172564633504,1
140,0.6992783377137456,1
284,0.6993543041583208,1
22,0.6993989486066393,1
27,0.6994055223340276,1
682,0.6994499507253068,1
1419,0.6994575248439234,1
890,0.6995048212127777,1
1018,0.6995430346794117,1
904,0.6997693264756323,1
430,0.6998125692395056,1
361,0.6999462049664125,1
297,0.6999831148672419,1
340,0.7001276312190795,1
1268,0.7002781950278025,1
244,0.7002787345898206,1
192,0.700305316384171,1
860,0.7005355876291658,1
16,0.7005886826134564,1
264,0.7006864083665237,1
304,0.7008078151542632,1
1115,0.7008587739895008,1
339,0.7009115882783873,1
1034,0.701009050601697,1
303,0.701032122990537,1
65,0.7011144963002756,1
459,0.7011460637121762,1
179,0.7011891424971441,1
379,0.701211701181134,1
267,0.7012324488984832,1
306,0.7012437604633422,1
291,0.7013555833598524,1
78,0.7014821696998019,1
728,0.7016782663277836,1
341,0.7017315810921472,1
119,0.7017424402425954,1
256,0.7017578212965523,1
209,0.7017767923282369,1
396,0.7017984395043324,1
1073,0.7019433865638293,1
169,0.7020264325772003,1
242,0.7021081753464556,1
468,0.7022935995810865,1
1289,0.7023979356607888,1
150,0.702411256733452,1
52,0.7024175314044975,1
384,0.7024361513799565,1
344,0.702706894513622,1
196,0.7027552937680794,1
325,0.7029083446177898,1
347,0.7032187213161162,1
382,0.7032698137185025,1
337,0.7033971258683127,1
131,0.7034049292650413,1
212,0.7035496975724279,1
1098,0.703653185715892,1
1282,0.703702850268974,1
300,0.703737136869246,1
955,0.7037609305598373,1
775,0.7037930196139924,1
431,0.7038041147892447,1
402,0.7038559107938912,1
195,0.7038632243270394,1
5,0.7039436148600146,1
866,0.7041718612893508,1
786,0.7042924917128329,1
59,0.704320552413995,1
1197,0.7043518755203776,1
912,0.70436240921846,1
418,0.7043688972376676,1
109,0.7044484946099332,1
922,0.7044620507745407,1
355,0.7045462360034432,1
206,0.7045988145412215,1
1454,0.7046079125215813,1
690,0.7046309958928725,1
274,0.7047934762353429,1
373,0.7048378971780076,1
1245,0.7049464734472953,1
450,0.7049691050166464,1
594,0.705356314232613,1
217,0.7053615947507808,1
813,0.7055860727087452,1
214,0.7056521725990401,1
1431,0.7056905651534299,1
324,0.7057181629218684,1
210,0.7057725306152118,1
741,0.7059055179252021,1
175,0.7059676632289417,1
248,0.7061198672506452,1
941,0.7061229908784143,1
342,0.7061636484793145,1
171,0.7062549929200517,1
247,0.7063773782296126,1
204,0.706614037724683,1
273,0.7067007863395547,1
100,0.7067569790988989,1
623,0.7068927425664123,1
497,0.7069068998230431,1
446,0.7069604333519208,1
193,0.7069650772976808,1
333,0.7070062748263265,1
847,0.7070084131685985,1
477,0.707084779515796,1
132,0.707112346877144,1
172,0.7072622643861116,1
97,0.7072683770484034,1
1043,0.7072806478685818,1
1017,0.7072972938220327,1
432,0.7073465574508359,1
405,0.7074367741559209,1
873,0.7076302663142228,1
1342,0.707654498468512,1
39,0.7076956099424172,1
85,0.7076963415345734,1
32,0.7077405525600592,1
370,0.7080213101592602,1
1339,0.7080406243899141,1
422,0.7080748489556424,1
471,0.7081181084962804,1
275,0.708265373168567,1
287,0.7083070258934131,1
277,0.7084753442600503,1
460,0.7085202975436227,1
53,0.7086047803001256,1
1306,0.7086078424351281,1
407,0.7086679043101292,1
412,0.7087310738792216,1
187,0.7087373315317044,1
163,0.7089551318177774,1
864,0.7090373153345416,1
120,0.7091955268262974,1
371,0.7092865294473245,1
25,0.7092920677090299,1
480,0.709304800596701,1
10,0.709473462483954,1
758,0.7095044642558691,1
1210,0.7096121673851804,1
1023,0.7096127134101028,1
356,0.7096792324388486,1
127,0.709776907271028,1
260,0.7099780241349674,1
689,0.7100198127191288,1
307,0.7100994352371717,1
1362,0.7101809910580971,1
830,0.7101838913933649,1
282,0.7103144474244083,1
973,0.7103812733179535,1
221,0.7105994056693082,1
1323,0.7106294919298592,1
735,0.7106674921132735,1
281,0.7107023620822673,1
20,0.7107470730217225,1
385,0.7109627529127344,1
1494,0.7111145998905652,1
398,0.7112431769854182,1
198,0.711250674884277,1
1349,0.7112644773745737,1
854,0.7113802955836355,1
215,0.7113935214915933,1
791,0.7113936954909564,1
229,0.7116563707258402,1
41,0.7116916542076263,1
1109,0.7117466290531197,1
435,0.7117639098583984,1
259,0.7118894066114136,1
543,0.7118895735329751,1
1378,0.711972392406053,1
449,0.7121586629329412,1
309,0.7122123697128561,1
424,0.7122653466711156,1
439,0.7123012440443726,1
929,0.7124503009758316,1
481,0.7124527701227704,1
426,0.7124576000720939,1
107,0.7124705296287925,1
1396,0.7124873206002462,1
1108,0.7125354968739082,1
123,0.7125847350148866,1
1190,0.7126545850014666,1
742,0.7127154471624065,1
47,0.712743925225973,1
4,0.7127705222046625,1
1239,0.7127985001258293,1
934,0.7128918173532497,1
1074,0.7129423379104037,1
173,0.7129558222435897,1
1361,0.7130330222853123,1
1010,0.7130368070714086,1
28,0.7130697687422252,1
236,0.7131181616338902,1
191,0.7131726519351894,1
399,0.7131817749040272,1
949,0.7132244516193942,1
99,0.7132607571964907,1
1343,0.7132726176866906,1
844,0.7133277843097153,1
310,0.7134400282587599,1
491,0.7135430959614223,1
42,0.7136522207015694,1
1008,0.7136785874828299,1
199,0.7137600981741963,1
181,0.7138451272716955,1
897,0.7139443935773672,1
24,0.7140735625979898,1
208,0.7140789447288438,1
35,0.7142519133098518,1
158,0.7142585830051023,1
1412,0.7142656048175714,1
141,0.7142687346173461,1
417,0.7143528064603679,1
815,0.7144128005715986,1
1082,0.7144293079126584,1
180,0.7145211130276962,1
747,0.7146381475197323,1
311,0.7146535217940637,1
632,0.7146893831817407,1
1094,0.7147461801209859,1
126,0.7147704858241507,1
91,0.7147779268975566,1
19,0.7149054518720174,1
420,0.7149528469186641,1
329,0.7149741743107025,1
587,0.7149851639241525,1
1140,0.7150011230244657,1
762,0.7150283167152226,1
472,0.7150381756515076,1
13,0.7150620872645166,1
200,0.7151248614190637,1
280,0.715199276096352,1
1166,0.7152565762974906,1
467,0.7152936953247258,1
458,0.7153521757243697,1
1381,0.7154071638905376,1
1081,0.715409931639615,1
367,0.715440201631987,1
61,0.7154650162666197,1
203,0.715721257809718,1
1058,0.71577195451407,1
620,0.7157989900879591,1
44,0.7159733973901934,1
86,0.7160403448968351,1
1448,0.7160769824175599,1
1439,0.7160853062568652,1
170,0.7163033442130264,1
346,0.7163056333660166,1
1321,0.7164979675451758,1
647,0.7165257391867162,1
1001,0.7165337224098316,1
575,0.7166695486329845,1
299,0.7167779891734136,1
64,0.7168452126084711,1
271,0.716853675928408,1
387,0.7169253615253601,1
466,0.7171053241627041,1
386,0.7171361819489935,1
1013,0.7172846076873213,1
838,0.7173106627552539,1
